@relation 'nyc_listings - full-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R6-8'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
f,2,2,t,t,'Private room',2,1,1,1,365,t,0,21,51,51,22,16,0,4.64,4.73,4.5,4.68,4.64,4.91,4.86,t,1,0,1,0,1.41,0.406003,7.908821,9.999135,70
f,10,14,t,t,'Private room',1,1,1,3,1125,t,0,0,0,0,8,3,0,4.75,4.63,4.5,5,4.88,4,4.25,f,3,0,3,0,0.54,0.289014,6.436114,8.388472,80
t,1,1,t,t,'Entire home/apt',12,6,10,1,1125,t,11,26,52,78,57,51,4,4.89,4.93,4.51,4.95,5,4.93,4.81,f,1,1,0,0,4.32,0.171641,7.515579,2.570812,3062
f,20,25,t,t,'Private room',1,1,1,30,1125,t,0,0,6,281,1,0,0,5,5,5,5,5,5,5,f,20,0,20,0,0.08,0.159343,6.653513,4.724214,56
t,24,31,t,t,'Entire home/apt',2,?,1,30,1125,t,5,5,5,95,6,6,0,4.83,5,4.67,4.33,4.67,5,4.83,f,24,24,0,0,0.58,0.090833,6.986365,1.76459,82
f,3,3,t,f,'Private room',2,1,1,3,9,t,0,0,23,23,21,20,1,4.81,4.9,4.95,5,4.81,4.71,4.81,f,2,1,1,0,1.44,0.174519,6.30836,3.544766,152
f,2,2,t,t,'Private room',1,1,1,7,75,t,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,2,1,1,0,0.15,0.116431,5.476525,4.880262,70
t,4,4,t,t,'Entire home/apt',4,1,1,30,1125,t,5,35,65,340,5,5,1,4.8,4.8,4.8,4.6,5,4.8,4.6,f,4,4,0,0,0.62,0.26754,6.563694,1.382064,218
f,2,2,t,f,'Private room',1,1,1,1,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,0,2,0,?,0.231476,9.173949,9.111906,60
t,24,31,t,t,'Entire home/apt',1,?,1,30,1125,t,3,4,12,83,3,2,1,5,5,5,5,5,5,5,t,24,24,0,0,0.22,0.02643,6.913526,1.772686,75
t,1,1,t,t,'Entire home/apt',3,2,2,30,365,t,0,0,0,261,3,2,0,5,4.67,5,5,5,5,5,f,1,1,0,0,0.21,0.254715,6.085909,3.997851,240
f,1,5,t,t,'Entire home/apt',3,1,1,6,1125,t,0,0,0,29,7,7,2,5,5,4.71,5,5,4.71,4.86,f,1,1,0,0,0.77,0.099151,9.637897,7.124761,80
t,2,2,t,t,'Entire home/apt',5,2,2,1,30,t,0,5,35,35,32,26,0,4.75,4.78,4.81,4.91,4.78,4.16,4.69,f,2,2,0,0,2.26,0.555023,5.513956,8.73449,160
f,1,2,t,t,'Private room',1,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.087165,5.501378,2.64428,100
f,6,10,t,t,'Private room',2,1,?,1,120,t,11,41,71,161,11,11,0,4.82,4.91,4.55,4.73,4.27,4.45,4.64,f,5,2,3,0,1.33,0.21151,9.151195,8.68772,60
f,2,2,t,t,'Entire home/apt',2,?,1,30,30,t,0,0,1,1,1,1,0,5,5,5,5,5,5,5,t,1,1,0,0,0.1,0.31065,6.281642,1.390438,110
f,15,82,t,t,'Private room',2,?,1,30,120,t,2,2,2,68,1,1,0,4,5,4,5,5,5,5,f,14,0,14,0,0.46,0.196261,5.469162,2.758191,64
f,1,1,t,t,'Entire home/apt',4,2,3,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.359354,7.07636,2.3488,295
f,11,11,t,t,'Entire home/apt',13,2,5,2,1125,t,28,58,88,363,12,12,1,4.67,4.75,4.67,4.75,4.92,4.83,4.58,t,11,8,3,0,1.08,0.292523,4.291411,8.480465,279
f,3,4,t,t,'Entire home/apt',4,2,2,5,1125,t,0,0,0,0,8,4,1,5,5,4.88,5,5,4.88,4.75,f,3,1,2,0,0.5,0.709767,8.833549,5.59242,357
f,1,2,t,t,'Entire home/apt',5,3,4,1,1125,t,1,16,38,143,20,12,1,4.85,4.85,4.9,5,5,4.75,4.7,f,1,1,0,0,1.3,0.148021,5.025636,3.971529,503
f,41,119,t,t,'Entire home/apt',2,?,?,3,25,t,4,13,43,43,42,33,1,4.17,4.6,4,4.69,4.6,4.74,4.19,f,41,1,40,0,2.68,0.111083,5.41794,3.230943,120
t,3,3,t,t,'Private room',2,1,1,1,13,t,13,42,72,72,110,80,3,4.81,4.87,4.7,4.92,4.91,4.72,4.77,f,3,0,3,0,6.86,0.181406,5.009444,10.024973,86
f,1,1,t,t,'Entire home/apt',3,?,1,3,1125,t,0,0,0,0,9,3,0,5,5,5,5,5,4.89,5,t,1,1,0,0,0.58,0.331547,5.922594,5.002495,118
f,4,4,t,t,'Private room',2,1,1,2,28,t,15,45,75,350,35,20,1,4.54,4.54,4.14,4.69,4.63,4.74,4.4,f,4,0,3,1,2.32,0.152555,5.525937,4.693143,106
f,1,2,t,t,'Entire home/apt',2,?,1,28,500,t,0,0,18,293,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.157161,7.410358,2.093979,329
t,1,2,t,t,'Entire home/apt',2,1,1,3,1125,t,0,0,0,0,19,19,1,4.89,4.89,4.89,4.95,5,4.95,4.84,f,1,1,0,0,1.87,0.158507,6.113807,4.168832,298
t,1,1,t,f,'Private room',2,1,1,5,1125,t,3,13,18,286,21,16,2,5,4.95,5,4.95,4.9,4.71,4.76,f,1,0,1,0,1.33,0.331025,9.716449,10.048309,70
f,10,11,t,t,'Shared room',1,1,3,1,30,t,12,42,72,347,24,21,0,4.58,4.79,4.83,4.58,4.58,4.42,4.71,f,10,0,4,6,1.54,0.460102,2.749434,6.792608,38
f,26,32,t,t,'Private room',2,1,1,30,90,t,0,29,59,334,31,13,0,4.65,4.77,4.68,5,4.81,4.94,4.61,t,26,0,26,0,2.03,0.050441,6.400343,0.863078,100
f,3,5,t,t,'Private room',2,1,1,1,29,t,15,45,75,350,5,4,1,4.4,4.8,5,4.2,4.6,5,4.6,f,3,0,3,0,0.37,0.340033,2.585402,3.775214,70
f,7,9,t,t,'Private room',1,1,?,30,1125,t,0,21,51,326,0,0,0,?,?,?,?,?,?,?,f,7,0,7,0,?,0.229247,7.586403,6.116328,44
t,36,42,t,t,'Entire home/apt',2,?,?,2,14,t,9,11,19,19,13,7,0,4.38,4.85,4.92,4.38,4.62,4.54,4.46,f,1,1,0,0,0.82,0.251776,5.67285,0.797389,315
t,2,2,t,t,'Entire home/apt',4,3,4,30,72,t,0,0,0,0,3,1,1,5,5,5,5,5,5,4.67,f,2,2,0,0,0.22,0.169373,9.158871,5.032166,465
f,54,55,t,t,'Private room',9,1,5,1,365,t,12,36,61,61,43,35,1,4.56,4.74,4.58,4.67,4.7,4.95,4.53,t,51,2,49,0,2.85,0.111981,6.570934,0.687326,279
f,2,4,t,t,'Private room',1,1,1,3,20,t,12,42,72,157,0,0,0,?,?,?,?,?,?,?,t,2,1,1,0,?,0.131314,3.530035,3.676316,90
f,19,34,t,t,'Entire home/apt',6,4,4,2,1125,t,16,31,57,133,29,20,0,4.45,4.52,4.38,4.76,4.62,4.76,4.48,t,19,10,9,0,1.84,0.304349,6.916095,0.61093,457
f,71,76,t,t,'Entire home/apt',3,1,1,30,365,t,0,22,52,142,1,1,0,3,2,4,5,5,5,4,f,69,69,0,0,0.08,0.128253,7.35396,2.631202,150
f,3,3,t,t,'Private room',5,2,3,3,1125,t,20,50,80,164,25,20,4,4.6,4.64,4.24,4.72,4.8,4.36,4.72,f,3,0,3,0,1.61,3.518322,5.802459,10.238638,71
f,49,49,t,t,'Entire home/apt',2,?,1,30,100,t,12,42,72,162,1,1,0,3,4,4,3,3,5,5,f,48,48,0,0,0.19,0.096943,5.052985,3.020955,94
f,7,9,t,t,'Private room',2,1,?,30,1125,t,0,0,23,298,0,0,0,?,?,?,?,?,?,?,f,7,0,7,0,?,0.295728,7.698434,6.198183,48
f,8,12,t,t,'Entire home/apt',2,1,1,4,30,t,16,46,76,76,18,14,0,4.83,4.67,4.72,4.56,4.67,4.56,4.5,f,8,5,3,0,1.19,0.103628,4.55569,3.975094,229
f,7,9,t,t,'Private room',1,1,?,30,1125,t,0,5,35,310,0,0,0,?,?,?,?,?,?,?,f,7,0,7,0,?,0.3173,7.802392,6.220923,42
f,1,3,t,t,'Entire home/apt',4,2,2,5,30,t,0,2,15,158,14,14,0,5,5,4.64,5,5,4.79,4.86,f,1,1,0,0,1.37,0.152382,6.035683,6.226544,200
t,1,1,t,t,'Entire home/apt',4,2,2,2,21,t,12,40,69,159,14,6,0,4.93,5,5,5,4.93,5,4.93,f,1,1,0,0,0.92,0.277029,5.84655,9.707631,182
t,1,1,t,t,'Private room',2,3,3,2,28,t,30,60,90,180,19,13,0,4.68,4.79,4.63,4.89,4.74,4.84,4.68,t,1,0,1,0,1.23,0.787576,7.447387,8.787006,310
f,1,1,t,t,'Entire home/apt',2,1,1,2,16,t,0,0,0,0,1,1,1,5,5,5,5,5,5,5,f,1,1,0,0,1,0.301881,5.934888,3.013546,250
f,7,7,t,t,'Entire home/apt',5,3,3,30,1125,t,1,1,26,249,1,1,0,5,5,5,5,5,4,4,f,7,6,1,0,0.77,0.264858,10.114068,7.014173,176
f,71,76,t,t,'Entire home/apt',3,1,1,30,365,t,4,34,64,154,2,2,0,3.5,3,4,3,4,4.5,3,f,69,69,0,0,0.33,0.258516,4.54648,1.891803,199
t,1,2,t,t,'Entire home/apt',3,1,1,7,15,t,0,0,0,0,27,11,0,4.93,5,4.96,4.96,4.93,4.93,4.93,f,1,1,0,0,1.72,0.294283,6.43832,3.435044,240
t,5,5,t,t,'Private room',2,3,4,1,28,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,5,0,4,1,?,0.234922,7.197795,2.191166,450
t,2,2,t,f,'Private room',2,?,1,5,20,t,8,16,22,84,21,12,0,4.81,4.81,4.95,4.81,4.9,4.95,4.67,f,2,1,1,0,1.35,0.091754,5.55069,2.491896,123
f,3,3,t,t,'Private room',2,1,1,1,29,t,1,8,8,8,33,17,2,4.85,4.85,4.64,4.94,4.88,4.82,4.82,t,3,1,2,0,2.12,0.176025,3.969016,2.947055,98
f,1,1,t,t,'Private room',2,1,1,2,365,t,0,0,0,0,1,0,0,5,5,4,4,5,4,5,f,1,0,1,0,0.07,0.177073,3.610386,3.722461,80
f,4,4,t,t,'Entire home/apt',6,3,3,4,12,t,22,47,77,352,24,16,1,4.63,4.75,4.67,4.92,4.96,4,4.58,t,1,1,0,0,1.56,0.252635,3.166118,16.519765,170
f,1,3,t,t,'Entire home/apt',2,1,1,7,45,t,0,0,0,29,6,3,1,5,5,5,4.83,5,5,5,f,1,1,0,0,0.38,0.149259,6.123721,3.34799,300
f,2,6,t,t,'Shared room',2,1,2,7,1125,t,28,58,88,114,1,1,0,5,5,5,5,5,5,5,f,2,0,1,1,0.12,0.911707,8.481275,7.66909,150
f,3,3,t,t,'Private room',1,1,1,2,1125,t,0,13,22,107,22,17,0,4.45,4.5,4.82,4.45,4.64,4.18,4.59,t,3,0,3,0,1.42,0.153974,5.264218,7.481998,52
t,2,2,t,t,'Entire home/apt',2,?,1,100,1125,t,0,0,0,260,2,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0.15,0.063615,8.612548,3.365244,181
f,69,75,t,t,'Private room',2,?,1,1,27,t,0,0,0,0,9,0,0,3.56,4.11,4.56,4,3.67,4.67,3.67,t,61,0,61,0,0.57,0.075557,6.28659,0.113934,289
f,1,1,t,t,'Entire home/apt',2,1,?,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.231644,5.695559,5.957017,110
f,69,75,t,t,'Private room',2,?,1,1,27,t,0,0,0,0,7,0,0,3.43,2.71,4.14,3.71,3.57,4.57,3.43,t,61,0,61,0,0.44,0.101359,6.263987,0.209761,289
f,21,38,t,t,'Entire home/apt',6,?,2,30,104,t,22,40,55,310,0,0,0,?,?,?,?,?,?,?,t,10,10,0,0,?,0.10042,4.614414,4.602399,200
t,290,435,t,t,'Private room',1,1,1,90,365,t,0,0,0,259,0,0,0,?,?,?,?,?,?,?,f,288,0,288,0,?,0.203068,8.719625,5.785265,41
f,1,1,t,t,'Entire home/apt',9,4,5,30,90,t,0,1,1,219,2,1,0,5,5,5,5,5,4.5,4.5,f,1,1,0,0,0.15,0.234944,4.240207,4.058086,300
f,6,6,t,t,'Shared room',1,1,2,1,28,t,16,46,76,351,20,13,0,4.85,4.8,4.85,4.85,4.85,4.5,4.65,f,6,0,3,3,1.32,0.52161,2.687513,6.796749,40
f,13,21,t,t,'Private room',1,1,1,15,365,t,5,35,65,340,0,0,0,?,?,?,?,?,?,?,f,12,0,6,6,?,0.065539,7.676846,4.947689,70
f,6,10,t,t,'Private room',2,1,1,1,60,t,13,40,70,250,31,20,1,4.77,4.71,4.68,4.58,4.77,4.71,4.65,t,5,2,3,0,1.98,0.18184,9.150919,8.570766,70
t,4,4,t,t,'Private room',2,1,1,1,365,t,21,49,79,354,91,62,4,4.92,4.95,4.92,4.95,4.88,4.85,4.85,t,4,1,3,0,5.76,0.350968,4.103996,9.81964,110
f,6,10,t,t,'Entire home/apt',16,?,7,1,1,t,27,40,54,280,2,1,0,5,5,4.5,5,5,5,5,t,5,2,3,0,0.13,0.104848,7.918393,5.603914,500
f,1,6,t,t,'Shared room',4,1,?,4,1125,t,0,0,0,0,2,2,0,4.5,5,4,5,5,5,4.5,f,1,0,0,1,0.17,0.145629,7.089069,0.783832,250
f,1,6,t,t,'Private room',2,1,1,2,28,t,0,0,0,249,24,15,2,4.54,4.79,5,4.88,4.71,4.83,4.79,f,1,0,1,0,1.54,0.287903,2.817445,3.5512,80
f,69,75,t,t,'Private room',2,?,1,1,27,t,0,0,0,0,5,0,0,3.6,3.6,3.6,4.2,4.2,4.6,3.8,t,61,0,61,0,0.32,0.073114,6.278505,0.139384,289
f,2,7,t,t,'Entire home/apt',2,1,1,2,7,t,0,1,27,27,13,4,0,4.85,4.85,4.85,4.77,4.85,4.69,4.92,f,2,1,1,0,0.84,0.163837,7.557411,4.94792,90
f,1,2,t,t,'Entire home/apt',5,3,4,50,180,t,30,60,90,90,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.195307,11.128457,10.441531,180
f,1,1,t,f,'Entire home/apt',2,1,1,1,2,t,29,59,89,179,3,2,0,3.67,3.67,3.67,4,4,4,3.67,f,1,1,0,0,0.22,0.157013,7.04778,10.677933,95
f,1,3,t,t,'Private room',2,1,1,30,60,t,0,0,0,0,1,1,0,5,5,5,5,5,5,5,f,1,0,1,0,0.09,0.277994,6.22772,4.908448,90
f,7,7,t,f,'Private room',1,1,1,30,1125,t,0,0,28,298,4,4,0,4.25,4.5,4.75,5,4.5,5,4.5,f,7,0,7,0,0.47,0.062178,4.998171,3.275749,85
t,1,1,t,f,'Entire home/apt',7,3,3,3,30,t,13,39,69,344,22,17,2,4.77,4.73,4.64,4.68,4.64,4.82,4.73,t,1,1,0,0,1.57,0.193758,5.154041,9.375594,150
f,7,7,t,f,'Private room',1,1,1,30,1125,t,0,0,0,250,2,1,0,4.5,4.5,3.5,4,3.5,4.5,4,f,7,0,7,0,0.13,0.167051,4.988553,3.132957,85
f,1,1,t,t,'Private room',3,2,2,30,60,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.07,0.22275,2.325919,3.9902,115
f,1,1,t,t,'Entire home/apt',4,2,2,30,1125,t,0,23,53,328,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.132121,7.648168,2.519216,675
f,4022,4338,t,t,'Entire home/apt',2,1,1,31,1125,t,0,0,0,37,0,0,0,?,?,?,?,?,?,?,t,453,453,0,0,?,0.030108,4.351082,2.266528,329
f,2,2,t,t,'Shared room',2,1,1,3,28,t,5,8,22,96,49,35,1,4.67,4.65,4.82,4.78,4.71,4.51,4.73,f,1,0,0,1,3.19,0.136631,6.36594,5.250634,65
f,69,75,t,t,'Private room',2,?,1,1,27,t,0,0,0,0,1,0,0,4,4,5,5,4,5,4,t,61,0,61,0,0.07,0.09197,6.252123,0.207414,289
t,16,20,t,t,'Entire home/apt',8,4,4,30,1125,t,0,6,36,126,17,3,0,5,4.88,4.94,5,4.94,5,4.76,f,5,5,0,0,1.08,0.32346,6.491814,3.217544,600
f,69,75,t,t,'Private room',2,?,1,1,27,t,0,0,0,0,7,0,0,3.71,3.57,4.14,3.43,4.14,4.86,3.71,t,61,0,61,0,0.44,0.093103,6.357552,0.273039,289
f,2,2,t,t,'Private room',2,1,1,3,28,t,3,7,15,86,43,36,1,4.77,4.88,4.98,4.72,4.88,4.42,4.79,f,1,0,1,0,2.87,0.180762,6.329652,5.126826,75
t,1,2,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,241,2,1,0,5,5,4,4.5,5,5,5,f,1,1,0,0,0.14,0.168355,7.86472,2.112361,220
t,1,1,t,t,'Entire home/apt',5,2,2,2,1125,t,2,6,15,265,96,78,1,4.83,4.84,4.74,4.97,4.97,4.76,4.82,t,1,1,0,0,6.17,0.837926,8.364842,8.976862,219
f,1,1,t,t,'Private room',1,1,1,1,365,t,0,0,5,280,0,0,0,?,?,?,?,?,?,?,t,1,0,1,0,?,0.22297,6.514315,6.198209,96
f,3,3,t,t,'Private room',2,2,2,3,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,0,2,0,?,0.112537,5.953393,0.986524,257
f,1,1,t,t,'Private room',1,1,1,1,365,t,0,0,0,0,6,4,0,4.83,5,4.83,4.67,4.83,5,5,f,1,0,1,0,0.43,2.054547,7.856219,11.079408,82
t,1,1,t,t,'Entire home/apt',3,1,2,1,20,t,7,30,56,146,90,74,4,4.87,4.87,4.84,4.89,4.93,4.63,4.76,f,1,1,0,0,5.79,3.508001,5.678739,9.928739,124
t,1,2,t,f,'Entire home/apt',2,1,1,2,1125,t,0,0,0,0,11,9,0,5,5,4.82,5,5,5,4.82,f,1,1,0,0,0.71,0.148609,7.912481,2.180437,165
f,6,6,t,t,'Private room',3,1,2,1,28,t,19,45,75,350,28,24,1,4.75,4.71,4.79,4.79,4.93,4.57,4.71,f,6,0,3,3,1.79,0.416286,2.764007,6.756727,89
f,15,24,t,t,'Private room',2,1,1,1,1125,t,17,47,77,352,20,14,0,4.15,4.35,3.5,4.95,4.75,4.35,4,f,7,0,7,0,1.25,0.327088,9.425889,7.891489,70
f,3,3,t,t,'Entire home/apt',4,1,2,2,30,t,0,0,9,99,12,12,0,4.33,4.17,4.25,4.58,4.42,4,4.5,t,2,2,0,0,1.05,0.320306,4.91878,7.371178,61
t,3,3,t,t,'Entire home/apt',4,2,3,3,1125,t,3,18,37,108,38,34,1,4.97,4.92,4.95,4.74,4.95,4.95,4.76,f,2,2,0,0,2.61,0.138639,6.609299,1.255504,728
f,1,2,t,t,'Private room',1,?,1,1,365,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,t,1,0,1,0,?,0.156193,7.619718,2.866604,120
f,1,4,t,t,'Entire home/apt',4,1,1,3,1125,t,9,21,47,137,35,32,3,4.89,4.91,4.89,4.86,4.94,4.51,4.63,t,1,1,0,0,2.3,0.612612,8.926625,5.554124,284
t,4,4,t,t,'Entire home/apt',6,2,2,30,279,t,0,4,34,94,3,1,0,5,5,4.67,5,5,4.67,4.33,f,4,4,0,0,0.21,0.043781,9.329002,6.781637,125
f,1,1,t,t,'Entire home/apt',2,1,1,1,7,t,4,8,27,98,75,56,5,4.96,4.97,4.96,4.97,4.96,4.77,4.93,f,1,1,0,0,4.84,2.167512,3.991449,13.479731,95
t,4,13,t,f,'Private room',1,1,1,30,365,t,0,0,0,121,7,6,1,5,4.71,4.86,5,5,4.86,4.86,f,4,0,4,0,0.56,0.017398,5.114167,5.144981,52
f,4,5,t,t,'Private room',4,1,2,2,2,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,t,1,0,1,0,?,0.056167,5.961661,0.484545,300
f,117,208,t,t,'Entire home/apt',2,?,1,30,1125,t,7,37,67,342,3,3,0,4.67,4.67,4.67,5,5,5,4.67,f,116,116,0,0,0.32,0.113042,5.384566,0.921074,165
t,1,1,t,t,'Private room',5,2,4,2,1125,t,2,13,36,36,55,41,4,4.82,4.87,4.53,4.89,4.98,4.84,4.84,f,1,0,1,0,3.55,0.075167,5.334211,5.595158,111
t,10,12,t,t,'Entire home/apt',2,2,2,30,1125,t,0,0,0,119,2,2,1,5,5,5,5,5,4.5,4.5,f,8,8,0,0,0.27,0.304701,3.808999,3.947816,130
f,5,35,t,t,'Entire home/apt',7,3,4,30,1125,t,30,60,90,365,2,2,0,5,5,5,5,5,5,5,f,5,5,0,0,0.17,1.153848,3.751904,9.612002,216
t,9,9,t,t,'Private room',1,1,?,30,1125,t,0,0,0,0,7,6,0,5,5,4.86,5,5,4.29,4.86,t,9,0,9,0,0.56,0.188045,6.885877,6.357813,80
f,20,25,t,t,'Private room',1,1,1,30,365,t,0,0,30,305,6,4,1,4.67,4.67,4.17,4.33,4.17,4.17,4.67,f,20,0,20,0,0.45,0.184454,6.556149,4.862854,56
f,20,25,t,t,'Private room',2,1,1,30,365,t,0,19,49,324,8,7,2,4,4.38,4.25,4.25,3.25,3.75,3.63,f,20,0,20,0,0.65,0.159607,6.599791,4.799962,66
f,1,7,t,t,'Entire home/apt',2,?,1,4,100,t,2,7,8,132,66,60,3,4.67,4.71,4.52,4.83,4.86,4.71,4.55,f,1,1,0,0,4.3,0.154081,6.609264,0.355494,182
f,2,2,t,t,'Entire home/apt',2,1,1,180,1125,t,30,60,90,90,2,0,0,5,4.5,5,5,5,5,4.5,f,1,1,0,0,0.13,0.073618,7.655935,1.887719,175
f,1,1,t,t,'Entire home/apt',5,3,3,2,1125,t,21,51,81,356,12,12,1,4.58,4.67,4,4.75,4.75,4.58,4.75,f,1,1,0,0,1.42,1.278204,1.0159,5.325967,280
t,2,2,t,t,'Private room',2,1,1,5,30,t,4,8,21,269,84,60,4,4.89,4.93,4.77,4.96,4.98,4.92,4.92,t,2,1,1,0,5.37,0.212048,3.843263,3.407739,99
t,1,1,t,t,'Entire home/apt',4,1,3,3,31,t,8,17,30,105,50,46,4,4.9,4.98,4.92,4.8,4.9,4.88,4.8,t,1,1,0,0,3.84,0.501963,6.946448,0.780856,629
f,5,11,t,f,'Private room',1,1,1,30,365,t,0,0,0,152,8,5,1,4.88,4.88,4.63,4.88,4.88,4.75,4.88,f,5,0,5,0,0.55,0.151531,5.180593,5.026556,46
f,1,1,t,t,'Entire home/apt',6,3,3,6,120,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.235965,3.792011,15.014287,400
f,6,6,t,t,'Entire home/apt',2,?,2,30,1125,t,29,59,89,364,1,1,1,4,4,5,4,5,5,5,t,6,6,0,0,1,0.214305,2.879626,16.618549,116
f,1,3,t,t,'Entire home/apt',4,2,2,3,1125,t,14,14,44,44,6,6,0,4.17,4.33,4.33,4.83,4.83,4.83,4.17,f,1,1,0,0,0.7,0.053033,6.773517,1.235059,600
f,7,9,t,t,'Entire home/apt',5,?,3,1,30,t,2,8,23,66,87,70,4,4.48,4.69,4.33,4.91,4.57,4.87,4.49,t,7,7,0,0,5.71,0.111201,6.597442,0.815136,238
t,2,4,t,t,'Entire home/apt',2,1,1,30,1125,t,20,27,27,85,2,1,0,4.5,4.5,4.5,4.5,5,5,4.5,f,2,1,1,0,0.15,0.153292,6.344576,0.446799,110
t,1,1,t,t,'Entire home/apt',4,2,2,30,1125,t,11,24,24,198,4,4,0,5,5,5,5,5,5,5,f,1,1,0,0,0.43,0.360052,6.663273,2.170658,178
f,1,1,t,t,'Private room',2,1,1,1,1125,t,30,60,90,365,10,3,0,4.3,4.4,3.9,4.7,4.7,4.5,4.3,f,1,0,1,0,0.68,0.170952,3.376992,7.022937,9994
f,30,38,t,t,'Entire home/apt',4,2,2,30,1125,t,0,0,0,73,0,0,0,?,?,?,?,?,?,?,f,30,30,0,0,?,0.294685,6.042484,0.89199,142
f,20,25,t,t,'Private room',1,1,1,30,365,t,1,1,16,291,6,3,0,4.67,4.33,4.5,4.83,4.33,4.83,4.5,f,20,0,20,0,0.41,0.065928,6.5109,4.712318,69
f,2,2,t,t,'Entire home/apt',4,2,2,1,365,t,2,5,19,19,38,37,1,4.34,4.5,4.13,4.32,4.5,4.29,4.24,f,1,1,0,0,2.86,0.121272,4.153284,3.18023,137
f,1,1,t,t,'Entire home/apt',3,1,1,6,365,f,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.06,0.329083,3.841705,3.348994,180
f,2,2,t,t,'Private room',1,1,1,1,1125,t,0,0,0,82,33,21,2,4.55,4.52,4.27,4.67,4.73,4.94,4.39,f,2,0,2,0,2.12,0.026997,6.156249,3.227595,150
f,13,21,t,t,'Shared room',1,1,1,10,50,t,22,52,82,357,30,23,0,4.43,4.47,3.7,4.6,4.53,4.5,4.37,f,12,0,6,6,1.97,0.056642,7.683046,4.940033,38
t,2,6,t,t,'Entire home/apt',6,3,3,5,1125,t,0,0,0,0,43,30,1,4.93,4.93,4.93,4.79,4.7,4.63,4.74,t,2,2,0,0,2.8,0.040356,5.123926,5.169179,175
f,1,2,t,t,'Entire home/apt',6,3,3,6,40,t,0,0,0,0,2,0,0,5,4.5,5,5,5,5,5,f,1,1,0,0,0.14,0.099762,5.220728,2.556411,500
f,49,49,t,t,'Entire home/apt',1,?,1,30,100,t,7,7,19,109,5,4,0,4.8,5,4.8,5,5,5,4.8,f,48,48,0,0,0.4,0.164427,5.155256,3.005567,83
t,4,5,t,f,'Entire home/apt',12,4,9,4,365,t,7,10,20,210,32,30,3,4.84,4.81,4.97,5,4.94,4.81,4.72,t,1,1,0,0,2.22,0.104591,6.007813,1.322387,1043
f,1,1,t,t,'Entire home/apt',6,3,3,4,365,t,25,55,85,360,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,2.11292,7.581842,10.512071,210
f,2,2,f,t,'Entire home/apt',4,2,2,30,365,t,0,4,34,309,2,1,0,5,5,5,5,5,5,5,t,2,2,0,0,0.16,0.223001,6.466677,1.219052,150
t,2,2,t,f,'Private room',4,?,1,1,1125,t,5,31,61,151,113,92,7,4.8,4.86,4.81,4.83,4.75,4.68,4.67,t,2,0,2,0,7.35,0.259666,6.450727,6.090476,135
f,1,2,t,t,'Entire home/apt',6,3,4,7,7,f,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.07,0.353072,8.984897,5.192291,300
