neighbourhood_group,latitude,longitude,room_type,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,dist_from_airport_in_miles,dist_from_subway_in_miles,dist_from_city_center,price
NA,41.87959,-87.68153,Entire home/apt,8,3.24,18,87,8,38,7.528427659,0.388219793,2.826328518,218
NA,41.90883,-87.63282,Entire home/apt,9,2.97,18,327,9,40,10.69870268,0.334581071,2.126771805,110
NA,41.88474,-87.61447,Entire home/apt,4,1.28,7,141,4,63,10.15563014,0.556888119,0.954206329,581
NA,41.9444799,-87.72050844,Entire home/apt,6,4.19,1,337,6,36,10.33406667,0.186167043,6.745917238,110
NA,41.8771094,-87.6338518,Entire home/apt,0,NA,525,335,0,-1,9.023299688,0.080561118,0.231546682,143
NA,41.92763,-87.65438,Entire home/apt,0,NA,1,229,0,-1,11.14212815,0.168878657,3.671638765,130
NA,41.99296,-87.7832,Private room,3,1.02,3,164,3,44,6.712887986,0.860213271,11.53093056,85
NA,41.89504,-87.66084,Entire home/apt,7,3,57,338,7,59,9.033349393,0.295533268,2.058768201,115
NA,41.99064352,-87.78321377,Private room,3,1.48,3,163,3,48,6.690417331,0.792979908,11.42221411,91
NA,41.88462,-87.62591,Entire home/apt,0,NA,23,90,0,-1,9.695666972,0.063723554,0.49749696,552
NA,41.9181485,-87.67557777,Entire home/apt,6,3.05,4,151,6,65,10.0368735,0.386291611,3.726045541,177
NA,41.8378202,-87.6448695,Entire home/apt,2,1.54,1,358,2,58,6.874435967,0.641894142,2.89853999,320
NA,41.8850096,-87.6440271,Entire home/apt,0,NA,525,74,0,-1,9.03810151,0.146667038,0.911438477,205
NA,41.84778527,-87.73514511,Entire home/apt,2,2,3,353,2,41,4.366144304,0.413200352,6.120373791,157
NA,41.76217,-87.59189,Entire home/apt,5,2.03,10,170,5,60,8.916908921,0.299415015,8.262635702,355
NA,41.79319,-87.59261,Entire home/apt,16,5.58,17,236,16,52,8.738795415,0.269783683,6.200697625,130
NA,41.79325,-87.59476,Entire home/apt,4,1.5,17,298,4,70,8.621836618,0.38404254,6.159318115,125
NA,41.88552,-87.62849,Private room,6,1.98,8,27,6,45,9.63996918,0.015886686,0.516952115,325
NA,41.88397,-87.62794,Private room,7,2.36,8,27,7,52,9.585345608,0.008692785,0.417567865,325
NA,41.83892,-87.61563,Entire home/apt,11,4.07,1,45,11,38,8.312757278,0.400399557,2.81195013,128
NA,41.87007,-87.65368,Entire home/apt,2,1.2,27,183,2,50,7.918680598,0.386825621,1.416690923,175
NA,41.9198011,-87.7207268,Entire home/apt,15,6.25,1,352,15,38,9.392945948,0.506176386,5.738168506,170
NA,41.90147921,-87.70673201,Private room,3,3,1,174,3,41,8.349214815,0.912989836,4.499600005,65
NA,41.93881,-87.66343,Entire home/apt,0,NA,10,130,0,-1,11.60924263,0.346790823,4.573757789,174
NA,41.79745,-87.58832,Private room,0,NA,1,134,0,-1,8.993705968,0.170995238,6.008070472,65
NA,41.85933635,-87.62595772,Entire home/apt,9,5.87,3,155,9,37,8.55981365,0.436229884,1.311578513,267
NA,41.78505,-87.59654,Private room,0,NA,1,84,0,-1,8.510371718,0.456089792,6.672332401,37
NA,41.98744,-87.66566,Entire home/apt,12,4,19,345,12,51,13.07128338,0.405379546,7.79438698,118
NA,41.9780559,-87.6808843,Entire home/apt,4,2.73,1,326,4,44,12.22585486,0.808074847,7.439601427,175
NA,41.7888276,-87.7337487,Entire home/apt,0,NA,1,0,0,-1,1.037056114,0.307750574,8.375888375,99
NA,41.778272,-87.6584419,Entire home/apt,5,2.94,1,359,5,44,5.15790609,0.294119304,7.063425671,181
NA,41.97074,-87.69938,Entire home/apt,0,NA,2,317,0,-1,11.22903662,0.330473175,7.435901232,268
NA,41.84793707,-87.63256274,Private room,0,NA,5,348,0,-1,7.815320247,0.341951882,2.086701552,60
NA,41.89219668,-87.64752068,Entire home/apt,0,NA,1,169,0,-1,9.299890552,0.046612313,1.371947533,80
NA,41.89963669,-87.67191679,Entire home/apt,5,2.5,1,363,5,45,8.988511249,0.370770377,2.737945051,714
NA,41.94493037,-87.64668757,Entire home/apt,0,NA,8,76,0,-1,12.39256483,0.41219758,4.702578393,102
NA,41.91064,-87.69109,Entire home/apt,7,3.28,13,322,7,51,9.228811725,0.419085441,4.029865132,637
NA,41.9199177,-87.69038349,Entire home/apt,0,NA,1,303,0,-1,9.841321314,0.278148924,4.389485652,66
NA,41.9002,-87.67131,Entire home/apt,0,NA,5,317,0,-1,9.038620811,0.319733988,2.731684001,190
NA,41.90803,-87.63155,Entire home/apt,0,NA,1,90,0,-1,10.69765942,0.273106896,2.067379242,250
NA,41.90553,-87.69597,Entire home/apt,5,1.85,3,361,5,79,8.804407993,0.858144698,4.078616932,359
NA,41.96484722,-87.71478416,Entire home/apt,1,1,1,55,1,44,10.41817218,0.234843411,7.573490662,409
NA,41.9775526,-87.6934405,Entire home/apt,2,2,2,363,2,44,11.54045499,0.782488128,7.691828646,182
NA,41.90914,-87.67476,Entire home/apt,7,2.59,13,49,7,48,9.495584991,0.163930771,3.257799486,324
NA,41.84031,-87.61662,Entire home/apt,13,4.38,2,0,13,67,8.307055117,0.327711002,2.704990362,105
NA,41.8903205,-87.6507402,Entire home/apt,8,4.53,2,329,8,38,9.089835141,0.160443913,1.420642612,1171
NA,41.80368,-87.58642,Entire home/apt,8,3.48,57,281,8,50,9.144418697,0.101743621,5.65491284,133
NA,41.87685,-87.71434,Entire home/apt,1,1,12,363,1,49,6.604234896,0.273940402,4.616689741,90
NA,41.90918661,-87.63750124,Entire home/apt,8,2.96,1,322,8,38,10.5644487,0.105216248,2.185802447,1141
NA,41.96057,-87.72264,Entire home/apt,2,2,19,81,2,52,10.02344018,0.637977365,7.620787585,192
NA,41.77127191,-87.6177578,Entire home/apt,1,0.65,2,357,1,80,7.421524974,0.465888748,7.400404731,141
NA,41.9008279,-87.6708394,Entire home/apt,3,2.81,1,343,3,42,9.088978595,0.270685949,2.735012995,557
NA,41.90011,-87.66904,Entire home/apt,0,NA,5,271,0,-1,9.094599983,0.258326178,2.626165019,190
NA,41.99714978,-87.69160217,Entire home/apt,2,1.58,8,295,2,59,11.71075731,0.995446035,8.880512628,107
NA,41.90488,-87.67403,Entire home/apt,4,1.36,2,355,4,60,9.251865073,0.352333427,3.040799384,762
NA,41.88751812,-87.71683017,Entire home/apt,0,NA,12,363,0,-1,7.269108007,0.156141024,4.796077353,89
NA,41.97853,-87.76765,Entire home/apt,6,2.73,2,355,6,45,7.488391558,0.518284782,10.23084476,378
NA,41.8953981,-87.6611428,Entire home/apt,0,NA,525,347,0,-1,9.044821128,0.306149991,2.086435281,195
NA,41.884,-87.62837,Private room,6,2.47,8,27,6,53,9.570177343,0.018233247,0.414519703,325
NA,41.88511,-87.63007,Private room,4,1.97,8,27,4,73,9.559361807,0.050402377,0.483914603,325
NA,41.88395853,-87.6285051,Private room,3,1.7,8,27,3,58,9.562936205,0.026101886,0.410374864,325
NA,41.91157773,-87.63570958,Entire home/apt,7,2.59,6,0,7,59,10.75530403,0.180274001,2.33238981,241
NA,41.91029,-87.63797,Entire home/apt,9,3.38,6,359,9,52,10.61070956,0.038500578,2.265462157,371
NA,41.91365583,-87.72808682,Entire home/apt,6,2.22,1,348,6,59,8.907817565,0.755712674,5.900663885,129
NA,41.85487797,-87.67943015,Entire home/apt,19,7.7,1,36,19,37,6.201810919,0.071923402,3.148091357,212
NA,41.80095,-87.64424,Private room,0,NA,18,198,0,-1,5.995125344,0.835806507,5.381418737,39
NA,41.88225987,-87.6410867,Entire home/apt,0,NA,1,365,0,-1,9.003147666,0.03724814,0.679820258,109
NA,41.78630094,-87.60498778,Entire home/apt,1,1,1,181,1,52,8.048897975,0.38667753,6.477392066,156
NA,41.92581759,-87.67659012,Entire home/apt,2,2,1,134,2,44,10.49801964,0.720992942,4.167414764,100
NA,41.80024877,-87.651289,Private room,0,NA,18,365,0,-1,5.607695731,1.164276315,5.498378579,39
NA,41.9607456,-87.72043217,Entire home/apt,9,3.38,2,344,9,38,10.14158765,0.643179855,7.550288128,146
NA,41.85443029,-87.62347834,Entire home/apt,5,1.85,46,264,5,60,8.476235112,0.187848462,1.669284912,383
NA,41.7948435,-87.6274496,Entire home/apt,0,NA,1,317,0,-1,6.84969569,0.204449792,5.746131735,188
NA,41.87867761,-87.70473807,Entire home/apt,3,1.48,12,354,3,86,6.904115319,0.301755877,4.091812725,156
NA,41.78442549,-87.61203449,Entire home/apt,2,1.07,7,0,2,78,7.66488964,0.326574512,6.535920639,364
NA,41.76646883,-87.6139693,Entire home/apt,1,1,1,359,1,44,7.677668704,0.667448842,7.750896685,125
NA,41.80130321,-87.64563156,Private room,0,NA,18,340,0,-1,5.924589308,0.91352793,5.3690191,35
NA,41.9144749,-87.669347,Entire home/apt,2,1.33,1,339,2,73,9.957422873,0.175598857,3.310871245,250
NA,41.94889149,-87.65882481,Entire home/apt,0,NA,8,142,0,-1,12.34641052,0.297065478,5.135259441,144
NA,41.90424297,-87.63237914,Entire home/apt,7,2.76,45,252,7,45,10.46481477,0.029927975,1.809353269,468
NA,41.79959883,-87.64448041,Private room,1,0.61,18,176,1,83,5.966824447,0.802986736,5.475566621,35
NA,41.80091333,-87.59093672,Entire home/apt,4,1.85,17,344,4,51,8.875917869,0.21248965,5.733027886,114
NA,41.9388334,-87.75713114,Private room,1,1,18,360,1,38,8.516831091,1.130011025,8.117596165,107
NA,41.92207167,-87.64025441,Entire home/apt,11,4.58,1,330,11,37,11.20930642,0.704279765,3.087273135,232
NA,41.92534359,-87.66676405,Entire home/apt,0,NA,19,356,0,-1,10.6914848,0.547778503,3.834009314,186
NA,41.91682,-87.70463,Entire home/apt,13,4.87,1,355,13,51,9.395965783,0.549837374,4.881697,246
NA,41.96606,-87.72074,Entire home/apt,7,3.56,1,341,7,52,10.08685593,0.43536498,7.841563403,159
NA,41.8952397,-87.6551692,Entire home/apt,0,NA,525,222,0,-1,9.21957989,0.061796755,1.82134546,220
NA,41.8952397,-87.6551692,Entire home/apt,0,NA,525,353,0,-1,9.21957989,0.061796755,1.82134546,272
NA,41.87163537,-87.75625264,Entire home/apt,0,NA,2,361,0,-1,5.912646769,0.608988857,6.918708178,136
NA,41.91006372,-87.67628705,Entire home/apt,1,1,13,71,1,54,9.515951558,0.074431397,3.362534603,799
NA,41.91677165,-87.68018849,Entire home/apt,2,2,1,0,2,44,9.847168718,0.382877243,3.832652334,615
NA,41.85224272,-87.62668169,Entire home/apt,6,2.31,2,118,6,51,8.246946484,0.031004531,1.792257759,214
NA,41.89983,-87.63722,Entire home/apt,6,2.9,36,337,6,58,10.0619113,0.238666327,1.553139509,224
NA,41.82332847,-87.62515153,Entire home/apt,0,NA,1,365,0,-1,7.410002539,0.213349447,3.787748568,500
NA,41.89063746,-87.63199733,Entire home/apt,12,5.29,8,60,12,52,9.764661732,0.130147188,0.873364426,273
NA,41.8983745,-87.63862783,Entire home/apt,6,2.81,36,344,6,38,9.935471837,0.190831811,1.479647951,291
NA,41.87782022,-87.64779521,Entire home/apt,0,NA,23,79,0,-1,8.530114163,0.159286847,0.982728097,155
NA,41.85494155,-87.62346911,Entire home/apt,3,1.11,46,270,3,43,8.496354502,0.208650857,1.634893093,413
NA,41.90009702,-87.7565007,Private room,2,0.88,2,332,2,79,7.875941869,0.871901864,7.082405109,73
NA,41.85531766,-87.62499193,Entire home/apt,3,2.14,45,276,3,37,8.44226696,0.176486752,1.593751169,561
NA,41.8543414,-87.6256182,Entire home/apt,7,2.8,45,265,7,64,8.376003815,0.100949962,1.655167567,367
NA,41.85398305,-87.62316617,Entire home/apt,3,1.18,46,259,3,56,8.473272312,0.189815092,1.703033019,334
NA,41.90187659,-87.62581425,Entire home/apt,9,3.8,45,231,9,59,10.56887451,0.328486719,1.654955439,926
NA,41.90037978,-87.62434597,Entire home/apt,5,1.85,45,260,5,44,10.54394827,0.31624499,1.565881546,660
NA,41.90203,-87.62423,Entire home/apt,10,3.9,45,264,10,46,10.63361208,0.406191127,1.678943882,629
NA,41.77632502,-87.7760489,Entire home/apt,0,NA,28,270,0,-1,1.453414667,2.161791227,10.63383252,499
NA,41.7749,-87.77385,Entire home/apt,0,NA,28,270,0,-1,1.399197142,2.085045126,10.60971548,599
NA,41.9778925,-87.8024386,Entire home/apt,0,NA,28,270,0,-1,5.589145638,0.39954167,11.67319036,599
NA,41.89756394,-87.63841375,Entire home/apt,0,NA,36,336,0,-1,9.899230182,0.14797366,1.422980343,453
NA,41.97903881,-87.67993743,Entire home/apt,1,1,1,365,1,49,12.27753366,0.860333651,7.483452241,124
NA,41.92688124,-87.69331073,Entire home/apt,9,4.15,1,157,9,38,10.24232903,0.386944833,4.832614763,180
NA,41.9073106,-87.62821004,Entire home/apt,9,3.38,1,172,9,51,10.77248183,0.281588188,2.017400088,190
NA,41.90321113,-87.62501567,Entire home/apt,6,2.86,36,324,6,40,10.66708679,0.347536425,1.752248981,266
NA,41.90304946,-87.62705945,Entire home/apt,4,1.94,36,338,4,47,10.58615032,0.238906057,1.728003604,201
NA,41.90103044,-87.62490197,Entire home/apt,5,2.17,36,333,5,68,10.55755287,0.336784461,1.604642667,161
NA,41.89970141,-87.63722843,Entire home/apt,0,NA,36,341,0,-1,10.0546989,0.230247462,1.544696497,1542
NA,41.89438938,-87.62365568,Entire home/apt,40,15.79,2,47,40,44,10.26400579,0.274253771,1.172965923,183
NA,41.90309091,-87.62709926,Entire home/apt,0,NA,36,318,0,-1,10.5869277,0.236209112,1.730666372,525
NA,41.82144197,-87.69641519,Private room,5,1.85,8,241,5,59,3.914797046,1.017190783,5.339717851,33
NA,41.79538808,-87.7531829,Entire home/apt,7,3,1,353,7,44,0.649244473,0.995876026,8.829182256,212
NA,41.90119805,-87.62631631,Entire home/apt,0,NA,36,331,0,-1,10.51553251,0.317548318,1.605075685,364
NA,41.80391809,-87.59347632,Entire home/apt,5,2.94,17,340,5,56,8.765040872,0.342426457,5.489348225,125
NA,41.8524352,-87.67471929,Entire home/apt,8,3.2,12,332,8,52,6.245361013,0.165117472,3.025094772,82
NA,41.90160547,-87.69360096,Entire home/apt,3,1.29,57,318,3,51,8.59871944,0.90100139,3.842588254,128
NA,41.92229794,-87.64583268,Entire home/apt,8,3.33,57,325,8,72,11.05914714,0.407587391,3.172808028,171
NA,41.90365844,-87.63301553,Entire home/apt,6,2.54,45,263,6,38,10.41161058,0.01238471,1.772250119,1049
NA,41.79560193,-87.59229284,Entire home/apt,2,0.75,17,339,2,107,8.767089784,0.278938887,6.049536959,122
NA,41.79524032,-87.59199391,Entire home/apt,1,1,17,342,1,54,8.781517744,0.260821189,6.078544028,118
NA,41.93727522,-87.72045082,Entire home/apt,8,3.58,9,78,8,56,10.46155477,0.464151369,6.416347861,108
NA,41.93569,-87.65218,Entire home/apt,6,2.47,8,74,6,52,11.6887261,0.071703038,4.157346278,110
NA,41.9351764,-87.71994517,Entire home/apt,4,1.9,9,72,4,51,10.44468698,0.49928671,6.303597506,198
NA,41.93399695,-87.65277141,Entire home/apt,6,2.61,8,71,6,53,11.57041062,0.08863005,4.055701226,204
NA,41.79874104,-87.58972072,Entire home/apt,1,1,10,1,1,52,8.925858848,0.167584355,5.896848333,82
NA,41.94567765,-87.64450064,Entire home/apt,7,2.84,8,70,7,51,12.49407515,0.512229608,4.731437233,204
NA,41.77548337,-87.59221398,Entire home/apt,0,NA,1,340,0,-1,8.776365208,0.243177288,7.371951149,105
NA,41.94539532,-87.64824563,Entire home/apt,7,3,8,70,7,54,12.38165979,0.321303989,4.751343427,180
NA,41.97747365,-87.68135182,Entire home/apt,8,3.29,11,66,8,51,12.20051817,0.771257394,7.41202798,123
NA,41.902092,-87.6329122,Entire home/apt,2,1.3,45,263,2,38,10.33111494,0.110932887,1.664146318,1037
NA,41.90192168,-87.63136079,Entire home/apt,3,2.81,45,276,3,44,10.37575353,0.126295407,1.645903575,1037
NA,41.93076976,-87.66672379,Entire home/apt,1,1,45,278,1,59,11.0303329,0.750788387,4.155949989,853
NA,41.94297843,-87.64323905,Entire home/apt,3,1.38,8,1,3,72,12.3632088,0.589701469,4.536350249,128
NA,41.85406414,-87.62555449,Entire home/apt,2,1.09,45,224,2,52,8.368127013,0.086023665,1.67459566,541
NA,41.90231806,-87.64436119,Entire home/apt,8,5,45,266,8,38,9.960727745,0.605537102,1.850536504,1135
NA,41.8875549,-87.6184381,Entire home/apt,0,NA,1,102,0,-1,10.12939894,0.396881814,0.900253542,239
NA,41.9497501,-87.71468841,Entire home/apt,4,2,45,237,4,53,10.56924722,0.297195501,6.776731194,253
NA,41.95152845,-87.71433684,Entire home/apt,6,2.81,45,278,6,52,10.5657177,0.405977185,6.853820355,306
NA,41.76683025,-87.58407859,Entire home/apt,4,1.64,2,316,4,43,9.285198531,0.143428808,8.073270434,91
NA,41.80163213,-87.64830953,Private room,0,NA,18,263,0,-1,5.784961108,1.05229652,5.37219844,45
NA,41.80113425,-87.64374908,Private room,0,NA,18,270,0,-1,6.023722598,0.819958789,5.364972261,35
NA,41.80514857,-87.64621329,Private room,0,NA,18,227,0,-1,5.946613012,0.845671004,5.112800776,37
NA,41.80409078,-87.64216821,Private room,0,NA,18,365,0,-1,6.146911697,0.677419358,5.151093954,39
NA,41.85473635,-87.65346703,Entire home/apt,8,3.48,12,350,8,58,7.18856384,0.526880348,2.066076534,112
NA,41.96712,-87.76737,Entire home/apt,7,2.84,9,78,7,66,7.545371934,0.365806602,9.703029952,101
NA,41.95689032,-87.65156534,Entire home/apt,9,3.97,25,354,9,37,13.01355559,0.267879444,5.564903059,206
NA,41.8951123,-87.6266389,Entire home/apt,0,NA,1,196,0,-1,10.18994296,0.121286884,1.186469625,165
NA,41.77429968,-87.61273381,Entire home/apt,0,NA,1,358,0,-1,7.668545134,0.420731335,7.222582807,141
NA,41.85235,-87.7073,Private room,2,0.98,6,170,2,93,5.198519519,0.162044179,4.589382618,78
NA,41.88207,-87.65065,Entire home/apt,3,1.43,5,179,3,75,8.649176711,0.241082448,1.170903486,615
NA,41.74631251,-87.61500388,Entire home/apt,0,NA,28,365,0,-1,7.98614685,0.638964149,9.129152496,599
NA,41.8952397,-87.6551692,Entire home/apt,0,NA,525,286,0,-1,9.21957989,0.061796755,1.82134546,194
NA,41.8717596,-87.630999,Entire home/apt,0,NA,525,318,0,-1,8.885701903,0.176344713,0.442358586,172
NA,41.95607878,-87.69181342,Entire home/apt,1,1,2,60,1,41,11.73243411,0.709217296,6.357256183,144
NA,41.89357981,-87.61539607,Entire home/apt,3,1.5,5,176,3,45,10.53855344,0.684418045,1.326409866,586
NA,41.93266024,-87.72073734,Entire home/apt,0,NA,3,15,0,-1,10.26625893,0.558358108,6.231022322,325
NA,41.95859562,-87.73162043,Entire home/apt,2,1.03,11,87,2,57,9.55581975,0.338620265,7.858498016,144
NA,41.85523722,-87.65463236,Private room,4,1.64,12,359,4,73,7.16387512,0.549706516,2.080126761,67
NA,41.81576271,-87.69085415,Entire home/apt,5,3.85,2,334,5,37,3.938410744,0.838374168,5.441833243,90
NA,41.78685631,-87.62876624,Entire home/apt,2,0.91,2,277,2,47,6.750826272,0.484520481,6.296067618,80
NA,41.7868082,-87.62855084,Entire home/apt,0,NA,2,302,0,-1,6.762558439,0.484426582,6.299503431,80
NA,41.8008097,-87.5912668,Private room,1,0.67,1,0,1,79,8.857189424,0.231754432,5.733032808,70
NA,41.8849796,-87.6611185,Entire home/apt,0,NA,525,365,0,-1,8.454931317,0.23977268,1.774654619,169
NA,41.8849796,-87.6611185,Entire home/apt,0,NA,525,362,0,-1,8.454931317,0.23977268,1.774654619,174
NA,41.96471588,-87.70910934,Entire home/apt,3,1.5,19,351,3,55,10.72757199,0.101116411,7.38037345,141
NA,41.8993559,-87.61953748,Entire home/apt,8,7.27,20,181,8,41,10.66794202,0.491262964,1.57004993,285
NA,41.90144369,-87.71577807,Entire home/apt,7,3.13,3,185,7,52,8.212855786,1.042465236,4.963045187,232
NA,41.9669264,-87.6944962,Entire home/apt,1,0.77,2,314,1,73,11.51080409,0.057573407,7.07409669,225
NA,41.8855912,-87.6161353,Entire home/apt,3,1.55,5,173,3,68,10.1281442,0.473554572,0.907652116,567
NA,41.88566,-87.61573,Entire home/apt,3,2.25,5,161,3,52,10.14762811,0.496122455,0.928586738,662
NA,42.00815,-87.67159,Entire home/apt,0,NA,9,304,0,-1,12.89547906,0.220289972,9.259001833,151
NA,41.7315309,-87.5472215,Entire home/apt,2,2,1,361,2,37,10.82048246,0.233282095,11.07281986,375
NA,41.8285928,-87.6865032,Private room,2,2,2,346,2,44,4.645868107,0.323995059,4.610229652,80
NA,41.8285928,-87.6865032,Private room,2,2,2,354,2,45,4.645868107,0.323995059,4.610229652,80
NA,41.89217992,-87.64743903,Entire home/apt,0,NA,1,365,0,-1,9.301725469,0.046761538,1.367985648,250
NA,41.85566694,-87.62706673,Entire home/apt,4,1.76,45,278,4,59,8.362994348,0.185630668,1.555058703,533
NA,41.91430152,-87.63440311,Entire home/apt,2,1.87,45,285,2,44,10.9491082,0.355397764,2.510516971,969
NA,41.85393853,-87.62729565,Entire home/apt,1,0.65,45,285,1,80,8.284708417,0.078949629,1.672739578,462
NA,41.9038998,-87.7198235,Entire home/apt,1,1,1,86,1,44,8.327365992,1.295925501,5.227721383,329
NA,41.80443995,-87.58546952,Entire home/apt,6,2.9,57,346,6,63,9.202956957,0.174228045,5.629458063,142
NA,41.88482882,-87.64352993,Entire home/apt,0,NA,8,59,0,-1,9.046490647,0.124625173,0.881785276,77
NA,41.8546,-87.62172,Entire home/apt,0,NA,2,296,0,-1,8.562599947,0.278934166,1.680443827,214
NA,41.9642815,-87.69037243,Entire home/apt,2,1.46,11,83,2,59,11.74935735,0.16661632,6.804342381,107
NA,41.94299599,-87.71837576,Entire home/apt,2,2,1,360,2,38,10.47103084,0.248958165,6.590909273,200
NA,41.94011351,-87.65235402,Entire home/apt,11,4.58,5,343,11,38,11.95494312,0.056302047,4.452609183,315
NA,41.79590958,-87.58990542,Entire home/apt,3,1.91,2,359,3,44,8.898681649,0.156230809,6.075077329,349
NA,41.93880982,-87.66358631,Entire home/apt,0,NA,10,113,0,-1,11.60566264,0.346459287,4.5771794,95
NA,41.99713291,-87.6916968,Entire home/apt,1,0.41,8,356,1,108,11.70549426,0.999609008,8.881400709,118
NA,41.81541,-87.61616,Entire home/apt,0,NA,6,59,0,-1,7.71071022,0.161116524,4.38925341,102
NA,41.8911484,-87.6734823,Entire home/apt,3,1.38,4,270,3,67,8.438458926,0.51791691,2.549331672,85
NA,41.9792,-87.66281,Entire home/apt,0,NA,1,282,0,-1,13.21271886,0.237084978,7.204972721,720
NA,41.94275202,-87.74110623,Entire home/apt,3,2.37,2,110,3,44,9.273638754,0.376041468,7.538849153,224
NA,41.77053755,-87.61616505,Entire home/apt,2,1,2,363,2,73,7.514705562,0.537109922,7.459053732,223
NA,41.78015,-87.60028,Entire home/apt,4,4,2,162,4,45,8.315714936,0.301339683,6.94808402,184
NA,41.93905499,-87.67961069,Entire home/apt,0,NA,2,344,0,-1,11.28397834,0.541493423,5.008604341,250
NA,41.85384255,-87.62674174,Entire home/apt,6,2.73,45,222,6,52,8.305927932,0.059002355,1.682072754,642
NA,41.95382378,-87.66871954,Entire home/apt,9,3.97,25,363,9,64,12.44874053,0.340496048,5.640537282,130
NA,41.90883204,-87.63511253,Entire home/apt,6,3.67,18,77,6,58,10.62288743,0.222027518,2.140257715,149
NA,41.90698596,-87.63506953,Entire home/apt,4,2.31,18,60,4,52,10.52296699,0.241102302,2.013790662,119
NA,41.90896749,-87.63330978,Entire home/apt,11,5,18,71,11,54,10.68993184,0.308502134,2.138460572,145
NA,41.8260721,-87.6401819,Entire home/apt,0,NA,1,122,0,-1,6.722271243,0.623466745,3.634402718,113
NA,41.90540729,-87.67387389,Entire home/apt,4,2.31,10,335,4,66,9.288069544,0.352656905,3.056329085,294
NA,41.92188,-87.71994,Entire home/apt,3,2,2,357,3,44,9.541860616,0.464876651,5.774766933,246
NA,41.75912279,-87.57885133,Private room,0,NA,12,361,0,-1,9.655677011,0.48547792,8.667934955,59
NA,41.890516,-87.635955,Entire home/apt,0,NA,525,344,0,-1,9.614216796,0.123256581,0.920260878,154
