host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_since_last_review,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
TRUE,5,6,TRUE,TRUE,"Shaw, Logan Circle",38.91135,-77.03033,Private room,4,2,2,2,20,TRUE,18,48,78,353,15,6,1,4.93,4.8,5,4.87,5,5,4.67,TRUE,4,0,4,0,0.61,172,0.418399,4.106853,0.450829,136
FALSE,4,7,TRUE,TRUE,"Shaw, Logan Circle",38.90758,-77.01905,Entire home/apt,4,2,3,1,365,TRUE,14,43,52,52,2,2,0,5,5,5,5,5,5,5,FALSE,3,3,0,0,0.61,136,0.170943,3.953634,0.946413,128
FALSE,1,1,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90899,-76.98333,Private room,2,1,1,1,365,TRUE,0,0,0,196,1,1,0,5,5,5,5,5,5,5,TRUE,1,0,1,0,0.61,479,1.052493,4.869456,2.841895,79
FALSE,9,12,TRUE,TRUE,"Colonial Village, Shepherd Park, North Portal Estates",39.00107,-77.02726,Private room,1,1,1,4,1125,TRUE,6,26,56,331,38,4,0,4.76,4.95,4.61,4.95,4.92,4.97,4.82,FALSE,7,0,7,0,0.61,-1,0.529702,10.293803,6.49715,43
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89538,-76.98648,Entire home/apt,2,1,1,2,30,TRUE,6,25,55,329,875,41,3,4.88,4.94,4.92,4.97,4.95,4.8,4.86,FALSE,1,1,0,0,6.95,-1,0.777769,4.035669,2.793948,104
FALSE,7,13,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9244,-77.03576,Entire home/apt,2,1,1,31,374,TRUE,8,8,8,88,58,9,0,4.6,4.53,4.78,4.81,4.5,4.82,4.54,FALSE,6,6,0,0,0.57,61,0.292221,4.989756,1.188337,149
TRUE,1,1,TRUE,FALSE,"Cathedral Heights, McLean Gardens, Glover Park",38.91905,-77.07867,Private room,1,1,1,31,60,TRUE,0,0,20,110,18,7,0,4.89,4.83,4.72,4.89,5,4.67,4.78,TRUE,1,0,1,0,0.57,743,1.452373,5.104503,2.35998,56
FALSE,201,253,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91674,-77.02817,Entire home/apt,4,1,2,31,1125,TRUE,4,16,46,321,19,3,0,4.95,4.95,4.95,4.89,4.89,5,4.95,FALSE,156,150,5,0,0.57,52,0.040192,4.48865,0.804604,218
FALSE,1,3,TRUE,TRUE,"River Terrace, Benning, Greenway, Dupont Park",38.88465,-76.95836,Entire home/apt,3,2,2,31,1125,TRUE,0,0,0,84,13,8,0,4.85,4.92,4.85,5,5,4.38,4.85,FALSE,1,1,0,0,0.57,36,1.002943,4.76709,4.443916,50
TRUE,3,5,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96107,-76.99986,Private room,1,1,1,31,1125,TRUE,0,28,30,30,9,5,0,4.89,5,5,4.78,5,4.67,4.56,FALSE,3,0,3,0,0.57,820,0.647901,7.78176,4.203588,35
FALSE,3,4,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.936562,-77.022522,Entire home/apt,2,1,2,7,180,TRUE,0,0,0,75,9,7,0,4,4,4.11,4.22,4.67,4.56,4,TRUE,3,3,0,0,0.57,42,0.078605,5.883113,2.164551,89
FALSE,2,3,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.8976,-76.98328,Entire home/apt,3,1,1,2,30,TRUE,0,12,42,221,6,6,1,5,5,4.83,5,5,4.83,5,FALSE,1,1,0,0,0.57,52,0.819447,4.263156,2.918037,99
FALSE,3,4,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95804,-77.00191,Entire home/apt,8,3,,31,365,TRUE,9,37,67,342,7,6,0,4.43,4.57,4.57,4.43,4.86,4.57,4.43,TRUE,3,2,1,0,0.57,78,0.427082,7.551925,3.967977,250
FALSE,2,2,TRUE,TRUE,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86637,-76.98235,Private room,2,1,1,2,365,TRUE,26,56,86,361,3,3,0,5,5,5,5,5,4.33,5,FALSE,2,1,1,0,0.57,35,0.728979,3.094233,4.036801,62
FALSE,431,1141,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89783,-77.01032,Private room,4,1,2,1,365,TRUE,16,40,70,89,1,1,0,5,5,5,5,5,5,4,TRUE,8,0,8,0,0.57,54,0.153931,3.472997,1.550016,226
FALSE,1,2,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.94571,-77.11988,Entire home/apt,4,1,1,30,90,TRUE,0,13,35,310,39,4,0,4.79,4.92,4.79,4.97,4.67,4.87,4.74,FALSE,1,1,0,0,0.57,36,2.07897,7.790504,5.13834,96
FALSE,5,5,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.9866,-77.02195,Private room,2,1,1,2,30,TRUE,14,19,49,49,1,1,0,5,5,5,5,5,5,5,FALSE,5,0,5,0,0.57,58,0.699137,9.317952,5.535601,60
FALSE,1,1,TRUE,FALSE,"Georgetown, Burleith/Hillandale",38.893957,-77.076631,Entire home/apt,2,1,1,4,1125,TRUE,6,6,6,30,1,1,0,5,5,4,5,5,5,5,FALSE,1,1,0,0,0.57,976,0.33396,3.549525,2.295465,199
FALSE,2,3,TRUE,FALSE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90051,-77.09321,Private room,2,1,1,1,10,TRUE,14,33,63,338,52,1,0,4.94,4.94,4.96,5,4.98,4.86,4.84,FALSE,2,0,2,0,0.57,268,0.781942,4.451293,3.019918,130
FALSE,1,4,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90179,-76.99127,Entire home/apt,8,4,5,2,1125,TRUE,8,27,50,195,48,19,3,4.77,4.88,4.88,4.94,4.83,4.15,4.74,FALSE,1,1,0,0,0.44,68,0.720017,4.220198,2.44703,284
FALSE,1,1,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.91969,-76.98726,Entire home/apt,2,1,1,31,1125,TRUE,13,43,73,348,44,0,0,4.68,4.84,4.93,4.91,4.89,3.98,4.5,FALSE,1,1,0,0,0.44,87,0.469714,5.375498,2.768475,95
TRUE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89889,-76.98809,Entire home/apt,8,3,3,31,1125,TRUE,0,0,0,0,33,0,0,4.94,4.94,4.67,4.97,5,4.88,4.85,TRUE,1,1,0,0,0.44,44,0.97024,4.16363,2.649714,189
FALSE,2,2,TRUE,TRUE,"Cathedral Heights, McLean Gardens, Glover Park",38.92259,-77.07299,Entire home/apt,2,1,1,3,21,TRUE,7,32,62,71,32,0,0,4.77,4.97,4.83,4.97,5,4.83,4.87,FALSE,2,2,0,0,0.44,67,1.103788,5.211096,2.187771,101
FALSE,4,6,TRUE,TRUE,"Shaw, Logan Circle",38.91372,-77.0249,Entire home/apt,4,1,2,30,600,TRUE,0,0,0,0,24,2,0,4.79,4.92,4.88,4.88,4.79,4.96,4.75,FALSE,4,4,0,0,0.44,226,0.159089,4.305536,0.77903,250
FALSE,43,45,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92742,-77.02941,Shared room,1,1,2,1,365,TRUE,30,60,90,179,29,1,0,4.62,4.9,4.52,4.81,4.83,4.7,4.37,TRUE,18,0,7,11,0.44,46,0.169223,5.215606,1.450556,46
FALSE,39,65,TRUE,TRUE,"Mayfair, Hillbrook, Mahaning Heights",38.89893,-76.94611,Private room,2,1,1,31,180,TRUE,29,59,89,269,27,1,0,4.37,4.56,3.7,4.74,4.67,4.37,4.52,FALSE,12,0,12,0,0.44,38,0.038666,5.831252,4.845587,43
FALSE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89606,-76.98222,Entire home/apt,6,3,3,3,30,TRUE,0,8,8,8,23,7,0,4.73,4.77,4.86,5,4.86,4.32,4.59,FALSE,1,1,0,0,0.44,-1,0.69964,4.224429,2.998245,203
FALSE,2,3,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.91504,-77.07484,Entire home/apt,3,2,2,4,1125,TRUE,0,0,0,0,23,15,0,5,4.96,4.96,5,5,4.96,4.83,FALSE,2,2,0,0,0.44,650,1.331055,4.768201,2.082315,193
FALSE,1,1,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.89723,-77.00133,Private room,2,1,1,4,364,TRUE,4,22,52,126,17,7,0,5,4.94,5,4.76,5,5,4.88,FALSE,1,0,1,0,0.44,188,0.324763,3.662223,2.006805,120
TRUE,3,3,TRUE,FALSE,Historic Anacostia,38.85924,-76.98552,Private room,2,1,1,31,1125,TRUE,0,0,3,278,14,5,1,4.93,5,5,5,4.93,4.71,4.93,TRUE,3,1,2,0,0.44,126,0.582215,2.808923,4.285623,55
FALSE,1,2,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.9193,-76.98425,Entire home/apt,3,2,2,2,1125,TRUE,0,0,13,258,4,4,0,5,5,4.25,4.25,5,4.75,4.5,TRUE,1,1,0,0,0.44,59,0.631417,5.433604,2.912674,94
FALSE,1,1,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.95139,-77.0243,Entire home/apt,2,1,2,7,1125,TRUE,1,11,32,121,5,5,1,5,5,5,5,5,4.4,4.6,FALSE,1,1,0,0,0.44,81,0.963404,6.887706,3.121382,64
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93524,-77.0262,Entire home/apt,5,2,2,31,1125,TRUE,0,0,0,0,11,4,0,4.91,4.91,4.91,5,5,4.91,5,FALSE,1,1,0,0,0.44,41,0.21008,5.768931,2.016159,110
FALSE,9,15,TRUE,TRUE,"Friendship Heights, American University Park, Tenleytown",38.94625,-77.07729,Entire home/apt,8,4,7,31,1125,TRUE,0,0,0,122,11,9,0,4.18,4.09,4.09,4.64,4.45,4.82,4,FALSE,9,9,0,0,0.44,38,0.217412,6.826856,3.441298,192
FALSE,9,15,TRUE,TRUE,"Friendship Heights, American University Park, Tenleytown",38.9467,-77.07742,Entire home/apt,6,2,4,31,1125,TRUE,0,0,0,134,10,2,0,4.3,4.9,4.4,4.8,4.7,5,4.7,FALSE,9,9,0,0,0.44,921,0.188202,6.858522,3.469923,95
FALSE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89962,-76.99212,Private room,3,1,1,31,1125,TRUE,14,37,61,336,7,4,0,4.86,5,5,4.71,4.86,5,5,TRUE,2,1,1,0,0.44,392,0.771297,4.072602,2.430287,90
FALSE,9,12,TRUE,TRUE,"Colonial Village, Shepherd Park, North Portal Estates",39.00101,-77.02657,Private room,1,1,,5,1125,TRUE,7,15,32,227,10,5,1,4.9,4.9,4.6,4.8,4.9,4.9,4.9,FALSE,7,0,7,0,0.44,191,0.540788,10.2917,6.496003,36
TRUE,3,9,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.98937,-77.01753,Entire home/apt,6,3,3,5,30,TRUE,4,34,55,111,47,4,1,4.85,4.83,4.72,5,4.94,4.67,4.65,FALSE,3,3,0,0,0.44,935,0.781904,9.531748,5.761924,190
FALSE,3,3,TRUE,TRUE,"Hawthorne, Barnaby Woods, Chevy Chase",38.97879,-77.09351,Private room,1,1,1,1,100,TRUE,5,35,65,155,26,4,1,4.42,4.42,4.46,4.73,4.73,4.92,4.5,FALSE,3,0,3,0,0.44,52,0.388589,9.228545,5.779508,55
FALSE,1,4,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.984314,-77.020203,Entire home/apt,1,1,1,10,1125,TRUE,3,15,35,42,24,0,0,4.96,4.96,4.75,4.92,4.96,5,4.79,FALSE,1,1,0,0,0.44,470,0.577755,9.169761,5.393954,95
TRUE,9,9,TRUE,TRUE,"Hawthorne, Barnaby Woods, Chevy Chase",38.98502,-77.0873,Entire home/apt,1,1,1,30,365,TRUE,30,60,90,365,2,2,0,5,5,5,5,5,5,5,FALSE,5,5,0,0,0.44,46,0.364576,9.540832,5.997308,149
TRUE,1,2,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93362,-77.02555,Entire home/apt,3,1,2,2,10,TRUE,7,33,37,37,138,46,2,4.88,4.92,4.85,4.96,4.94,4.81,4.85,TRUE,1,1,0,0,3.32,42,0.285998,5.661602,1.919666,112
FALSE,11,11,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91502,-77.04725,Entire home/apt,4,2,3,1,30,TRUE,12,35,54,317,128,33,1,4.76,4.81,4.84,4.87,4.83,4.9,4.66,TRUE,11,11,0,0,3.32,38,0.425249,4.370903,0.76945,237
TRUE,2,2,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90669,-76.97952,Entire home/apt,2,1,1,2,6,TRUE,2,12,42,131,55,39,4,4.91,4.98,5,4.96,4.93,4.64,4.89,FALSE,1,1,0,0,3.32,42,1.245858,4.867786,3.041344,71
TRUE,1,1,TRUE,FALSE,"Georgetown, Burleith/Hillandale",38.89354,-77.06955,Entire home/apt,5,1,3,2,181,TRUE,5,5,5,166,72,38,1,4.89,4.85,4.86,4.86,4.97,4.99,4.88,FALSE,1,1,0,0,3.32,55,0.183598,3.320541,1.970492,174
FALSE,7,13,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92462,-77.03426,Entire home/apt,5,2,2,31,730,TRUE,2,2,2,267,143,16,0,4.4,4.5,4.68,4.64,4.43,4.63,4.43,FALSE,6,6,0,0,1.47,184,0.240234,5.007195,1.210096,197
TRUE,3,4,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.8978,-76.9872,Private room,1,1,1,3,365,TRUE,0,0,0,210,130,0,0,4.79,4.8,4.85,4.88,4.89,4.67,4.72,FALSE,3,1,2,0,1.47,53,0.933738,4.135952,2.712778,65
TRUE,1,1,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92415,-77.04052,Entire home/apt,2,,1,31,1125,TRUE,0,0,17,106,111,4,1,4.88,4.95,4.95,4.94,4.92,4.9,4.82,FALSE,1,1,0,0,1.47,38,0.493216,4.973701,1.185182,170
TRUE,1,1,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.89414,-76.98288,Entire home/apt,3,1,1,2,1125,TRUE,22,48,78,167,90,17,1,4.93,4.98,4.97,5,4.98,4.81,4.89,FALSE,1,1,0,0,1.47,99,0.597055,4.105506,3.001527,135
FALSE,4,4,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90701,-77.04617,Entire home/apt,3,1,1,1,365,TRUE,21,51,81,355,93,11,1,4.78,4.72,4.66,4.94,4.95,4.99,4.71,TRUE,4,4,0,0,1.47,346,0.231034,3.81531,0.491485,222
FALSE,4,14,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90006,-77.018,Entire home/apt,6,2,2,31,1125,TRUE,29,39,55,74,72,17,0,4.88,4.97,4.9,4.82,4.74,4.97,4.85,TRUE,4,4,0,0,1.47,123,0.23969,3.469997,1.116296,299
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91212,-77.03001,Entire home/apt,4,1,2,28,1125,TRUE,28,58,88,177,58,0,0,4.98,4.98,4.95,4.98,4.98,4.95,4.86,FALSE,1,1,0,0,1.47,-1,0.362735,4.161371,0.498594,250
TRUE,1,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89714,-76.99933,Entire home/apt,3,1,2,3,14,TRUE,0,0,0,0,26,9,0,5,5,5,5,5,4.96,4.88,FALSE,1,1,0,0,1.47,72,0.430814,3.713906,2.108731,118
FALSE,201,253,TRUE,TRUE,"Shaw, Logan Circle",38.90793,-77.03407,Entire home/apt,5,2,3,2,365,TRUE,10,30,60,327,37,29,2,4.76,4.86,4.76,4.7,4.84,4.84,4.59,FALSE,156,150,5,0,1.47,43,0.441831,3.857063,0.158222,251
FALSE,4,4,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8845,-76.99157,Shared room,1,1,8,1,365,TRUE,23,53,83,160,26,22,1,4.42,4.65,4.69,4.35,4.85,4.69,4.65,TRUE,4,0,0,4,1.47,198,0.235141,3.312796,2.86797,46
FALSE,1,1,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91525,-77.02497,Entire home/apt,2,1,1,3,1125,TRUE,9,16,46,306,19,16,0,4.47,4.58,4.53,4.68,4.95,4.42,4.58,TRUE,1,1,0,0,1.47,45,0.180846,4.409251,0.841615,121
TRUE,2,3,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8892,-76.98778,Entire home/apt,4,1,2,3,60,TRUE,5,28,52,141,313,56,3,4.87,4.95,4.9,4.96,4.95,4.92,4.83,FALSE,1,1,0,0,3,311,0.537948,3.681344,2.884449,114
TRUE,1,6,TRUE,FALSE,"Georgetown, Burleith/Hillandale",38.90624,-77.06477,Entire home/apt,2,1,1,3,1125,TRUE,4,8,25,149,202,63,7,4.98,4.96,4.95,4.99,5,5,4.91,FALSE,1,1,0,0,3,48,0.778742,4.00175,1.478594,145
FALSE,201,253,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91089,-77.03896,Entire home/apt,4,2,2,31,1125,TRUE,30,60,90,365,127,34,0,4.9,4.91,4.85,4.98,4.9,4.99,4.76,FALSE,156,150,5,0,3,829,0.252275,4.057062,0.277032,627
FALSE,7,22,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.906921,-77.000847,Entire home/apt,2,,1,1,1125,TRUE,9,26,56,157,32,32,2,4.66,4.72,4.84,3.94,4.47,4.84,4.59,TRUE,7,7,0,0,3,54,0.115532,4.257093,1.910906,221
TRUE,82,250,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91727,-77.00968,Entire home/apt,4,,2,2,105,TRUE,15,31,61,149,39,37,5,4.95,4.97,5,5,4.95,4.85,4.77,FALSE,79,79,0,0,3,-1,0.699031,4.735558,1.601267,83
FALSE,201,253,TRUE,TRUE,"Shaw, Logan Circle",38.90818,-77.0333,Entire home/apt,6,2,3,2,365,TRUE,8,26,41,309,37,36,3,4.86,4.84,4.81,4.84,4.97,4.95,4.81,TRUE,156,150,5,0,3,56,0.472257,3.876531,0.202428,248
TRUE,1,1,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.89214,-76.99046,Entire home/apt,4,1,2,2,365,TRUE,6,23,41,41,20,20,1,4.95,4.9,4.9,5,5,4.95,4.95,FALSE,1,1,0,0,3,951,0.595681,3.728359,2.671686,116
FALSE,1,2,TRUE,FALSE,"Colonial Village, Shepherd Park, North Portal Estates",38.984081,-77.032787,Entire home/apt,4,1,2,4,90,TRUE,6,24,53,53,3,3,3,5,5,5,5,5,5,5,TRUE,1,1,0,0,3,171,0.687836,9.110433,5.309292,94
FALSE,1,1,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.927159,-76.991329,Entire home/apt,4,3,3,1,1125,TRUE,13,33,59,334,3,3,3,5,5,5,5,5,4.67,5,FALSE,1,1,0,0,3,-1,0.451389,5.73252,2.780288,203
FALSE,1,1,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90646,-76.985066,Entire home/apt,2,1,1,2,30,TRUE,1,2,32,133,3,3,3,5,5,5,5,5,4.67,4.67,FALSE,1,1,0,0,3,-1,0.952509,4.674372,2.747683,114
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.887144,-76.991319,Entire home/apt,4,1,2,1,31,TRUE,4,20,50,132,4,4,2,5,5,5,5,5,5,5,FALSE,1,1,0,0,3,36,0.302861,3.448006,2.784109,160
FALSE,8,10,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.918559,-77.001023,Private room,3,1,1,1,4,TRUE,19,47,77,351,4,4,3,5,5,5,5,4.5,4.75,4,FALSE,8,0,8,0,3,789,0.320237,4.980632,2.056681,49
FALSE,1,1,TRUE,TRUE,"Douglas, Shipley Terrace",38.844482,-76.973519,Entire home/apt,8,4,4,1,365,TRUE,17,42,72,72,3,3,3,4.67,4.67,4.33,5,4.67,4.33,5,TRUE,1,1,0,0,3,439,0.247618,3.44182,5.478295,189
FALSE,5,6,TRUE,TRUE,"Near Southeast, Navy Yard",38.876201,-77.007322,Entire home/apt,2,,1,1,365,TRUE,11,40,70,179,3,3,3,5,5,5,5,5,5,5,TRUE,5,5,0,0,3,399,0.120058,2.314568,2.651871,166
FALSE,1,1,TRUE,TRUE,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85756,-76.956257,Entire home/apt,4,2,2,2,7,TRUE,27,57,87,362,3,3,3,5,5,5,5,5,5,5,FALSE,1,1,0,0,3,59,0.431291,4.332728,5.477188,180
FALSE,45,83,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.913198,-77.035125,Private room,2,,,2,365,TRUE,21,50,80,354,3,3,3,3.67,3.67,3.67,3.67,3.67,3.67,3.67,TRUE,37,29,8,0,3,-1,0.482274,4.217986,0.424437,181
TRUE,47,138,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.916353,-77.001741,Entire home/apt,4,2,3,1,1000,TRUE,19,45,66,66,3,3,3,5,4.67,4.67,5,5,4.67,5,FALSE,31,31,0,0,3,563,0.447624,4.825693,1.967529,141
FALSE,45,83,TRUE,TRUE,"Near Southeast, Navy Yard",38.878131,-76.994186,Entire home/apt,6,2,3,2,365,TRUE,16,43,73,348,3,3,3,4.67,4.67,5,4.33,4.67,4.67,5,TRUE,37,29,8,0,3,81,0.458635,2.923029,3.024542,284
FALSE,1,1,TRUE,FALSE,"Shaw, Logan Circle",38.91237,-77.020633,Entire home/apt,3,1,1,2,1125,TRUE,3,23,45,131,3,3,3,4.33,4.33,4.33,4.33,5,4.67,4.33,TRUE,1,1,0,0,3,-1,0.102581,4.255843,0.933039,123
FALSE,1,1,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.945394,-77.008126,Entire home/apt,2,1,1,1,5,TRUE,0,7,15,277,3,3,3,4.67,3.67,4,4,4.67,3.67,4.33,TRUE,1,1,0,0,3,330,0.545165,6.625305,3.044805,92
FALSE,1,2,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.94851,-76.95556,Entire home/apt,4,2,2,1,30,TRUE,11,39,62,62,3,3,3,5,5,5,5,5,4.67,5,TRUE,1,1,0,0,3,450,0.869232,7.950085,5.168135,126
TRUE,2,5,TRUE,TRUE,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93449,-77.06499,Entire home/apt,16,6,7,3,14,TRUE,0,0,1,48,23,5,1,4.81,4.76,4.81,4.95,4.9,4.95,4.71,FALSE,1,1,0,0,0.22,38,0.368604,5.866059,2.400451,800
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.90807,-77.03174,Entire home/apt,2,1,1,31,1125,TRUE,0,0,0,263,23,0,0,4.73,4.83,5,4.74,4.87,4.91,4.95,FALSE,1,1,0,0,0.22,374,0.475084,3.874814,0.279991,130
TRUE,3,3,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.88414,-76.99663,Entire home/apt,4,1,2,31,1125,TRUE,0,0,0,1,7,3,0,5,5,4.86,5,4.86,5,4.86,TRUE,3,3,0,0,0.22,423,0.047395,3.102392,2.662143,110
FALSE,7,14,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91512,-77.01401,Private room,2,1,1,1,1125,TRUE,25,55,85,360,21,4,0,4.67,4.71,4.52,4.67,4.81,4.71,4.52,FALSE,7,0,5,2,0.22,-1,0.433843,4.525977,1.330572,100
TRUE,5,5,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.96849,-77.02665,Private room,1,1,1,1,1125,TRUE,0,13,43,318,21,4,0,4.95,4.8,4.67,4.85,4.95,4.7,4.95,FALSE,5,0,5,0,0.22,143,0.690144,8.052224,4.26376,80
FALSE,9,14,TRUE,TRUE,"Douglas, Shipley Terrace",38.85097,-76.9794,Private room,2,1,1,31,1125,TRUE,0,0,0,250,20,1,0,4.9,4.8,4.9,4.85,4.85,4.45,4.55,FALSE,4,0,4,0,0.22,-1,0.606057,3.090725,4.933624,65
FALSE,9,15,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91485,-77.04377,Entire home/apt,4,1,1,31,1125,TRUE,0,3,3,247,19,0,0,4.84,5,4.68,4.74,4.74,5,4.74,FALSE,9,9,0,0,0.22,-1,0.362331,4.341697,0.64125,88
FALSE,1,2,TRUE,TRUE,"Shaw, Logan Circle",38.91138,-77.03019,Entire home/apt,6,3,3,3,1125,TRUE,5,5,5,76,19,6,2,5,4.94,4.88,4.94,5,4.94,4.65,TRUE,1,1,0,0,0.22,-1,0.413851,4.109625,0.457885,675
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.89165,-76.99154,Entire home/apt,2,1,1,31,1125,TRUE,2,2,2,256,18,4,0,4.94,4.94,5,5,5,4.94,4.88,FALSE,1,1,0,0,0.22,-1,0.539056,3.664922,2.632646,85
FALSE,2,2,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.89035,-76.98675,Entire home/apt,5,1,1,31,1125,TRUE,0,13,43,318,16,1,0,4.86,4.93,5,4.86,4.79,4.93,4.79,TRUE,2,2,0,0,0.22,-1,0.570003,3.775801,2.901112,219
FALSE,10,14,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91399,-77.00357,Private room,1,1,1,32,1125,TRUE,16,16,16,242,17,0,0,4.82,4.76,4.65,4.94,4.88,4.88,4.71,FALSE,9,3,6,0,0.22,58,0.481528,4.637662,1.827564,50
FALSE,1,1,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90192,-77.01775,Entire home/apt,4,1,2,31,60,FALSE,0,0,0,0,15,0,0,4.85,4.69,4.62,4.85,4.69,5,4.92,FALSE,1,1,0,0,0.22,74,0.332168,3.596472,1.078356,99
FALSE,2,2,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92293,-77.04567,Entire home/apt,2,1,1,31,1125,TRUE,0,0,0,0,14,0,0,5,5,5,5,5,5,5,TRUE,2,2,0,0,0.22,41,0.387647,4.905504,1.18071,100
FALSE,33,45,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.87726,-76.98744,Private room,4,1,4,1,30,TRUE,29,57,87,362,13,0,0,4.23,4.38,4.31,4.62,4.38,4.54,4.62,FALSE,33,0,2,16,0.22,38,0.29529,3.17942,3.337576,120
